cluster,loci1_chromosome,loci1_position,loci2_chromosome,loci2_position
12,13,27128140,13,26475660
12,13,52771321,13,58929227
12,13,94154871,13,94171749
12,13,43710654,13,31035723
12,13,89474187,13,91935272
12,13,76080179,13,76077411
12,13,90287605,13,89954032
12,13,45228704,13,45821688
12,13,106076818,13,109066935
12,13,97192239,13,98344820
12,13,41545682,13,41174860
12,13,26367746,13,28112113
12,13,108394028,13,109071050
12,13,80297661,13,90387192
12,13,50089787,13,49961755
12,13,93586291,13,92841139
12,13,92038935,13,80095425
12,13,89518764,13,92743674
12,13,33089813,13,33943713
12,13,89884700,13,80126896
12,13,104965416,13,103947135
12,13,59160174,13,60686924
12,13,108223549,13,107863349
12,13,44536777,13,44011668
12,13,57465088,13,60397984
12,13,90381310,13,89421113
12,13,58130321,13,57852669
12,13,89897790,1,141825712
12,13,113016461,13,113233275
12,13,90092380,13,92671684
12,13,89308886,13,80049130
12,13,89938871,13,89436129
12,13,21865037,13,21292939
12,13,43898619,13,44396254
12,13,80231957,13,89565672
12,13,80231957,13,89771705
12,13,80231957,13,90807335
12,13,80231957,13,92680307
12,13,51515252,13,51515252
12,13,89408285,13,91153027
12,13,34590858,13,33221659
12,13,87071919,13,89664613
12,13,96520610,13,96690227
12,13,110117490,13,110802902
12,13,71933337,13,71620612
12,13,47224050,13,47174907
12,13,89428535,13,89463045
12,13,22953761,13,21887747
12,13,89700665,13,91173019
12,13,30985181,13,30459297
12,13,94478435,13,94438996
12,13,89849593,13,92076572
12,13,95025694,13,95007768
12,13,105384364,13,106472426
12,13,89423974,13,92027439
12,13,90325781,9,132820599
12,13,82477673,1,555194
12,13,76305139,13,75896979
12,13,88558686,13,89165379
12,13,21114273,13,21117016
12,13,113136265,13,113160829
12,13,36547287,13,37695557
12,13,79798324,13,78917640
12,13,26673584,13,27944410
12,13,89989468,13,91802868
12,13,89639947,13,89890416
12,13,34223031,13,34299709
12,13,106672410,13,105112322
12,13,29211013,13,29442985
12,13,23070523,13,23496659
12,13,45212489,13,45956280
12,13,35971293,5,134292454
12,13,89455718,13,89493482
12,13,71364356,13,71175334
12,13,56977918,13,56446127
12,13,27256956,13,26866589
12,13,48613651,13,48328205
12,13,46846950,13,46783915
12,13,80270379,13,90437231
12,13,104208434,13,106451358
12,13,80138247,13,90743411
12,13,39118938,13,39118938
12,13,47732041,13,47996219
12,13,44712979,1,555194
12,13,100244951,13,100244951
12,13,40880874,13,41936520
12,13,79341319,13,79060640
12,13,44993330,13,45602769
12,13,62323510,13,62972446
12,13,68383686,13,68462266
12,13,30034902,13,31049801
12,13,29536279,13,29484814
12,13,73309037,13,70245760
12,13,73309037,13,73660048
12,13,89437644,13,90775179
12,13,25189164,13,26009726
12,13,42214413,13,41127292
12,13,51608615,13,51361104
12,13,89765702,9,132945905
12,13,89738418,13,80302823
12,13,106118879,13,106345059
12,13,60686924,13,59160174
12,13,27945729,13,27938403
12,13,87306301,1,558787
12,13,97819821,13,96522175
12,13,29807893,13,29026489
12,13,100520468,13,99097482
12,13,89494631,13,91950320
12,13,39836458,13,39522853
12,13,90068684,13,80347711
12,13,90068684,13,92707787
12,13,80346626,13,89852923
12,13,80346626,13,92070293
12,13,112571165,13,110931077
12,13,90093191,9,133035271
12,13,96546904,13,96852771
12,13,69939887,13,70482315
12,13,50890598,13,51271484
12,13,72410288,13,72660643
12,13,80141508,13,89807072
12,13,89864827,13,91170020
12,13,50585757,13,50554781
12,13,92039195,13,89856078
12,13,92039195,13,107326287
12,13,98285172,13,98538058
12,13,64753241,13,63168985
12,13,75563493,13,75350105
12,13,89431218,9,132763042
12,13,89431218,13,90639075
12,13,89831360,13,90173040
12,13,79998877,13,80119279
12,13,79998877,13,80346730
12,13,79998877,13,89342423
12,13,79998877,13,91929775
12,13,89565672,13,80231957
12,13,48734604,13,48151159
12,13,89995336,13,90655923
12,13,89995336,13,90843464
12,13,43638257,13,44171586
12,13,110727104,13,110738171
12,13,50241256,13,49740423
12,13,94234635,13,94234635
12,13,59305280,13,59706542
12,13,98831356,13,98724221
12,13,26247672,13,26359472
12,13,90248162,9,132822528
12,13,34324725,13,34497919
12,13,99981442,13,99334842
12,13,32173545,13,31684603
12,13,72020865,13,72005779
12,13,37698622,13,38090634
12,13,89315142,13,79996323
12,13,34608721,13,32461789
12,13,96522175,13,97819821
12,13,50620286,13,50971627
12,13,45956280,13,45212489
12,13,98066968,13,98281555
12,13,79390763,13,79994996
12,13,110746657,13,109634859
12,13,107194788,13,107491528
12,13,40846921,13,41593659
12,13,44652382,13,45532314
12,13,87397925,13,87865842
12,13,27944410,13,26673584
12,13,42658463,13,42943617
12,13,26925211,13,26350310
12,13,100343619,13,100373456
12,13,89421113,13,90381310
12,13,89462127,13,80216622
12,13,89462127,13,91082773
12,13,89462127,13,92046708
12,13,40577876,13,40612500
12,13,31583430,15,27939488
12,13,71289119,13,70841205
12,13,29821771,13,29833162
12,13,29821771,13,29861871
12,13,21887747,13,22953761
12,13,90123822,9,133050342
12,13,99693578,13,100098294
12,13,65547316,13,63697769
12,13,31273026,13,31658173
12,13,29498545,13,30179050
12,13,33780938,13,33200391
12,13,82365897,13,82458877
12,13,34031897,13,34003871
12,13,89592597,13,90534441
12,13,80185606,13,90089212
12,13,90275748,13,92781719
12,13,78494936,13,77923637
12,13,43774720,13,43708680
12,13,29513414,13,30290705
12,13,92050422,13,90563882
12,13,70482315,13,69939887
12,13,23740509,13,23431793
12,13,43431263,13,42139860
12,13,89899825,22,21931958
12,13,89441927,13,91882628
12,13,94471152,13,94471152
12,13,113981305,13,113949188
12,13,72999962,13,72352716
12,13,46323309,13,42457333
12,13,50451527,13,49460727
12,13,77287037,13,76882063
12,13,43970366,13,44445335
12,13,40901534,13,41146004
12,13,31049801,13,30034902
12,13,89905240,13,89805950
12,13,99752630,13,100032453
12,13,71620612,13,71933337
12,13,51136261,13,50598563
12,13,100462427,13,100462427
12,13,40625203,13,41774193
12,13,89788512,10,74008541
12,13,89436129,13,89938871
12,13,99334842,13,99981442
12,13,38451032,13,40047656
12,13,95239308,13,94631471
12,13,89362596,13,89625499
12,13,94964283,13,95286058
12,13,46183036,13,45393901
12,13,68124627,13,67288662
12,13,45194002,13,45811701
12,13,26546414,13,26521955
12,13,110993927,13,111690052
12,13,103172317,13,105034586
12,13,107781221,13,106460716
12,13,50952281,13,50965814
12,13,90173478,9,132986879
12,13,90173478,13,80130560
12,13,90173478,13,92814881
12,13,98309829,13,98385854
12,13,35301233,13,33433562
12,13,45470500,13,45514578
12,13,61094262,13,61030829
12,13,43257437,13,43269227
12,13,93770725,13,93944341
12,13,80216622,13,89462127
12,13,77315519,4,15492634
12,13,89499614,22,21569952
12,13,93489329,13,95954316
12,13,32993004,13,32639977
12,13,26009726,13,25189164
12,13,57083992,13,57526098
12,13,80210745,13,91015696
12,13,79979757,13,77281694
12,13,34534616,13,34368371
12,13,22059789,13,22196193
12,13,92050080,9,132963524
12,13,80240937,13,89414230
12,13,90193012,13,90219568
12,13,37703762,13,37095830
12,13,39091067,13,38570164
12,13,47651036,13,47651036
12,13,89568641,13,89557677
12,13,89342423,9,133086369
12,13,89342423,13,79998877
12,13,89778472,13,92730955
12,13,108229376,13,108229376
12,13,90035090,1,555194
12,13,90035090,6,47472880
12,13,89591747,22,21611359
12,13,58747094,13,58779724
12,13,75698234,13,75370538
12,13,57101143,13,58072123
12,13,29974552,13,29606440
12,13,77809203,13,78181373
12,13,80178201,13,89569868
12,13,80178201,13,89634289
12,13,90333305,13,89694663
12,13,100281232,13,100332034
12,13,89809853,13,80355992
12,13,94555316,13,94036143
12,13,32695549,13,39111729
12,13,96332488,13,95603953
12,13,76097931,13,76044708
12,13,101067234,13,99837820
12,13,27938403,13,27945729
12,13,41188166,13,41805659
12,13,41437507,13,41429162
12,13,89954032,2,63698293
12,13,89954032,5,134290257
12,13,23611640,13,25973544
12,13,99374601,13,100468919
12,13,80217939,13,89347535
12,13,112029680,13,110811078
12,13,90371380,13,92127368
12,13,43269227,13,43257437
12,13,110739444,13,112176523
12,13,90162611,13,90128741
12,13,24963281,13,25461211
12,13,50064610,13,49886969
12,13,36693364,1,560211
12,13,37508810,13,37385115
12,13,110934223,13,110323786
12,13,46232996,13,46729044
12,13,26767256,13,27603686
12,13,44930240,13,45555980
12,13,61283067,13,61176194
12,13,90304712,13,80310706
12,13,79994996,13,91048279
12,13,27774322,13,28175930
12,13,110217368,13,110232593
12,13,109705557,13,109881107
12,13,110811078,13,112029680
12,13,105947892,13,102350020
12,13,90007402,13,90034656
12,13,63168985,13,64753241
12,13,75235167,13,75235167
12,13,105731251,13,99257044
12,13,49732518,13,50109890
12,13,90385958,13,80228405
12,13,90385958,13,91934833
12,13,80353917,7,140274335
12,13,49133320,13,50198450
12,13,26963253,13,27548843
12,13,107544976,13,107267301
12,13,99616951,13,99138368
12,13,35559143,13,36073714
12,13,51205386,13,50908268
12,13,89856078,13,92039195
12,13,90245370,13,92018082
12,13,113158494,13,113158494
12,13,58072123,13,57101143
12,13,80912237,13,52056121
12,13,93728596,13,92570831
12,13,89165379,13,88558686
12,13,89442635,13,80244782
12,13,106460716,13,107781221
12,13,74131970,13,76433216
12,13,36073714,13,35559143
12,13,30002555,13,51472253
12,13,61368768,13,61368768
12,13,50810755,13,49452980
12,13,108800637,13,109493689
12,13,80193813,13,90144905
12,13,41127292,13,42214413
12,13,34247432,13,33217392
12,13,34247432,13,35727482
12,13,98344820,13,97192239
12,13,90173615,13,80141036
12,13,39681629,13,40725343
12,13,45049771,13,45049771
12,13,62514916,13,53328279
12,13,79132036,13,79551300
12,13,74432684,13,73988241
12,13,22125035,13,25963445
12,13,74745963,13,73341036
12,13,80116929,13,89442212
12,13,89545042,13,80319222
12,13,42243935,13,41681213
12,13,89678242,13,90219568
12,13,89760503,13,92030352
12,13,76325717,13,76212402
12,13,101027623,13,101027623
12,13,111816285,13,110221609
12,13,28332947,13,28730375
12,13,90128741,13,90162611
12,13,45821688,13,45228704
12,13,55824547,13,55363913
12,13,105034586,13,103172317
12,13,89466156,13,89466156
12,13,29861871,13,29821771
12,13,104313152,13,104313152
12,13,32191594,13,32410565
12,13,51365647,13,51927266
12,13,57852669,13,58130321
12,13,89919028,13,89889694
12,13,89928735,9,132848244
12,13,89928735,13,91192799
12,13,47762023,13,47179949
12,13,28112113,13,26367746
12,13,51615842,13,51590098
12,13,44396254,13,43898619
12,13,99131641,8,8737551
12,13,55769094,13,54938623
12,13,77057617,13,75503008
12,13,32461789,13,34608721
12,13,55363913,13,55824547
12,13,50315477,13,50324596
12,13,89741077,9,133137194
12,13,89560646,13,79990615
12,13,27681063,13,27871621
12,13,90236997,13,89785683
12,13,73171674,13,68348364
12,13,49460727,13,50451527
12,13,26065454,13,25425054
12,13,24576217,13,24110744
12,13,28730375,13,28332947
12,13,90088401,5,3989845
12,13,90088401,13,91932317
12,13,100272164,13,101565921
12,13,98435202,13,98428268
12,13,80288429,9,132829241
12,13,47179949,13,47762023
12,13,104754963,18,41050355
12,13,102807690,13,102921826
12,13,25646589,13,25967453
12,13,25646589,13,26199821
12,13,89953283,9,133036288
12,13,89953283,13,80347711
12,13,76520005,13,76506732
12,13,97697262,13,97734554
12,13,22649792,13,22514270
12,13,100373456,13,100343619
12,13,75896979,13,76305139
12,13,90055299,13,89741077
12,13,109387092,13,109080857
12,13,97351927,13,98153885
12,13,93719850,13,93746708
12,13,89839555,13,91950320
12,13,43910123,13,43842957
12,13,78917640,13,79798324
12,13,39743605,13,39419768
12,13,85295200,13,85299591
12,13,96635526,13,97680784
12,13,75302045,13,72909252
12,13,90025938,22,21799363
12,13,60966625,13,60735137
12,13,111690052,13,110993927
12,13,89893003,9,133088421
12,13,89893003,13,91943412
12,13,89893003,13,107321777
12,13,26506702,13,26506702
12,13,51196769,13,51213219
12,13,29246676,13,28021016
12,13,29246676,13,28194755
12,13,53575621,13,53293957
12,13,90179905,13,90001530
12,13,80302823,13,89738418
12,13,80302823,13,90797193
12,13,29106494,13,30176319
12,13,43019062,13,43019062
12,13,89758742,13,80315687
12,13,89758742,13,80345645
12,13,89758742,13,92678346
12,13,89569868,13,80178201
12,13,80246034,13,90932261
12,13,113979896,13,113598617
12,13,49961755,13,50089787
12,13,44011668,13,44536777
12,13,43807395,13,43807395
12,13,95585738,13,95281119
12,13,47887175,13,47887175
12,13,68818479,13,27136597
12,13,79990615,13,89560646
12,13,40906550,13,41084874
12,13,33217392,13,34247432
12,13,74063067,13,74490547
12,13,113160829,13,113136265
12,13,50904674,13,51271636
12,13,100658685,13,100689733
12,13,50854739,13,50444282
12,13,45395173,13,44363243
12,13,62972446,13,62323510
12,13,42697412,13,42676444
12,13,89926472,13,90596899
12,13,89807072,13,80141508
12,13,89754819,19,32528076
12,13,106852481,13,105427829
12,13,43930792,13,43741136
12,13,27688407,13,26859343
12,13,80199855,13,89308116
12,13,22636802,13,22117806
12,13,25622388,13,25968971
12,13,110841790,13,109770383
12,13,93517368,13,92439979
12,13,95106108,13,94398490
12,13,78957703,13,78981987
12,13,89530920,13,90068647
12,13,80158981,13,89830880
12,13,94950003,13,94950003
12,13,27898297,13,27923643
12,13,44142682,13,44142682
12,13,110381311,13,110412684
12,13,27136597,13,68818479
12,13,48292318,13,48324256
12,13,111838624,13,110336097
12,13,31035723,13,43710654
12,13,51612278,13,51386773
12,13,41567796,13,41121563
12,13,51386773,13,51612278
12,13,64338707,13,63870222
12,13,89794400,13,89486010
12,13,43251945,13,41174555
12,13,72352716,13,72999962
12,13,44171586,13,43638257
12,13,41805659,13,41188166
12,13,89278074,13,80315616
12,13,89278074,13,89712826
12,13,92570831,13,93728596
12,13,109981371,13,110815406
12,13,80360158,13,92073731
12,13,32813109,13,33639785
12,13,90165918,13,90539250
12,13,46171200,13,46079299
12,13,23108347,13,22162429
12,13,98144242,13,98891241
12,13,18535663,13,22179476
12,13,103164732,13,106582360
12,13,44445335,13,38550910
12,13,44445335,13,43970366
12,13,61120031,13,60640378
12,13,88930660,13,88897794
12,13,80234163,13,89502103
12,13,80234163,13,90487934
12,13,90315112,13,90173040
12,13,47252809,13,46328409
12,13,39075149,13,39677799
12,13,30412818,13,30545058
12,13,89979597,13,92000089
12,13,42676444,13,42697412
12,13,22179476,13,18535663
12,13,107625640,13,106343541
12,13,27703826,13,28305562
12,13,24247808,13,24704844
12,13,80130560,13,90173478
12,13,50965814,13,50952281
12,13,21991275,13,21520149
12,13,51361064,13,51307924
12,13,28095368,13,28077114
12,13,99582466,13,99251380
12,13,49620754,13,50502664
12,13,30905867,13,30494271
12,13,80203852,13,91243465
12,13,32587058,13,32587058
12,13,44450243,13,43374668
12,13,26039107,13,25411860
12,13,110925881,13,112290855
12,13,80357917,9,133042196
12,13,80357917,13,92741488
12,13,45393901,13,46183036
12,13,32675412,13,32219487
12,13,109757418,13,109265719
12,13,23980430,13,23768887
12,13,89336367,13,91820156
12,13,94459455,13,94473538
12,13,80171601,13,90423668
12,13,29695829,13,30014467
12,13,68462266,13,68383686
12,13,77962866,13,77980787
12,13,89232105,13,80004837
12,13,89232105,13,80162917
12,13,75910615,13,75787133
12,13,104706044,13,103875406
12,13,106343541,13,107625640
12,13,90208648,13,80212572
12,13,80310706,13,90304712
12,13,25008683,13,24195144
12,13,71892022,13,72045215
12,13,41174860,13,41545682
12,13,90163578,1,560211
12,13,80185669,13,89557677
12,13,80185669,13,89625574
12,13,42139860,13,43431263
12,13,89625574,13,80185669
12,13,89300886,5,134290257
12,13,24519949,13,24099805
12,13,20598375,13,20126037
12,13,89977295,9,132962222
12,13,100240396,13,99149774
12,13,80318328,13,90596327
12,13,80318328,13,92070474
12,13,110336097,13,111838624
12,13,69789150,1,555194
12,13,50591950,13,51227354
12,13,25461211,13,24963281
12,13,37472657,13,36932886
12,13,104414393,13,105734036
12,13,72403974,13,72569253
12,13,51361104,13,51296922
12,13,51361104,13,51608615
12,13,89555490,6,143490699
12,13,89555490,13,92091158
12,13,89555490,22,20878573
12,13,96450851,13,97132011
12,13,89413021,13,80059590
12,13,79996323,13,89315142
12,13,30226599,13,29638766
12,13,21363436,13,20764034
12,13,89873829,13,91872694
12,13,89873829,13,107401566
12,13,34353978,13,33765462
12,13,24740892,13,24963627
12,13,94398490,13,95106108
12,13,109966346,13,108199629
12,13,94873637,13,98109827
12,13,89830880,13,80158981
12,13,89830880,13,80254635
12,13,23768887,13,24949401
12,13,90167235,9,132716022
12,13,62739199,13,62137571
12,13,39677799,13,39075149
12,13,102419807,13,103271968
12,13,46969198,13,46352465
12,13,46969198,13,46442003
12,13,24957793,13,24531260
12,13,84126346,13,57597533
12,13,76833003,13,76583064
12,13,99155731,13,99155731
12,13,113938715,13,113324690
12,13,63870222,13,64338707
12,13,41936520,13,40880874
12,13,72005779,13,72020865
12,13,26350310,13,26925211
12,13,108235824,13,107722164
12,13,80212572,2,69069922
12,13,80212572,13,90208648
12,13,49740423,13,50241256
12,13,89734961,13,92801669
12,13,25256537,13,25221304
12,13,41114061,13,40861074
12,13,26199821,13,25646589
12,13,27850236,13,27819046
12,13,89419270,13,80347711
12,13,40551267,13,40551267
12,13,80258177,13,91217576
12,13,29822230,13,29775888
12,13,31658173,13,31273026
12,13,97687942,13,98245708
12,13,70245760,13,73309037
12,13,90387904,13,90375379
12,13,105427829,13,106852481
12,13,99686953,13,99112119
12,13,20203779,13,20182000
12,13,99458351,13,99257044
12,13,99458351,13,99947549
12,13,111832129,13,113313790
12,13,46622471,13,46622471
12,13,74251422,13,73444576
12,13,79413587,13,79947112
12,13,42606787,13,41073440
12,13,102800826,1,555194
12,13,29484814,13,29536279
12,13,89712826,13,89278074
12,13,62678770,13,63165882
12,13,40725343,13,39681629
12,13,100332034,13,100281232
12,13,21264676,13,22196193
12,13,95524925,13,95524925
12,13,74814146,13,72203406
12,13,89543418,13,89828792
12,13,75980822,13,76116944
12,13,28305562,13,27703826
12,13,20759608,13,20935936
12,13,97734554,13,97697262
12,13,89935172,5,134292899
12,13,89885376,13,89280093
12,13,89885376,13,92073550
12,13,51213219,13,51196769
12,13,26702882,13,26702882
12,13,53293957,13,53575621
12,13,48324256,13,48292318
12,13,44931545,13,45270045
12,13,98595954,13,98158456
